PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,PowerConsumption_Zone1_lower,PowerConsumption_Zone2_lower,PowerConsumption_Zone3_lower,PowerConsumption_Zone1_upper,PowerConsumption_Zone2_upper,PowerConsumption_Zone3_upper
32538.482,24789.693,11335.593,21155.225,23145.129,9933.329,42849.746,27046.855,13347.634
32738.832,24594.256,11368.86,21495.47,22921.953,9840.793,44340.66,27041.441,13531.223
31972.182,24597.293,11428.237,20942.227,23025.418,9923.697,43095.387,27184.91,13799.917
32090.062,24686.09,11501.165,19454.408,22948.6,9759.27,43249.754,27066.074,13684.989
32228.643,24687.643,11565.491,21570.51,23172.23,10125.872,45209.77,27549.963,13868.463
32576.078,24601.045,11555.935,21961.516,23054.014,10024.808,44875.246,27169.533,13601.891
32870.85,24689.596,11532.906,21624.61,23060.809,9905.876,45411.03,27509.605,13980.546
32781.207,24910.95,11278.482,19763.492,23171.156,9586.113,46671.34,27530.707,13798.192
32695.984,25791.516,10156.004,20152.98,24166.457,8602.775,44683.65,28141.68,12158.041
32425.652,26076.17,9982.296,21682.352,24662.037,8644.751,41842.855,28017.014,11692.959
32539.973,26058.297,9935.41,20653.523,24396.178,8218.387,43360.125,28241.436,11856.832
32457.318,26239.275,9845.1,21033.873,24454.002,8252.235,45308.508,29042.324,12198.105
32419.676,26169.752,9517.071,20101.906,24353.3,7915.4414,43118.78,28741.523,11437.325
33145.19,26443.38,9885.312,19386.723,24512.148,7990.7754,43719.496,28867.512,11974.629
32695.758,26576.6,10024.327,22504.355,24722.838,8579.802,43833.35,28878.553,11920.186
32549.36,26956.598,10594.656,21860.55,25283.613,9115.067,43648.168,29444.672,12767.873
32221.162,27898.402,12058.889,19766.031,25980.754,10275.928,45998.33,30950.014,14834.892
32270.125,29822.135,13412.987,18412.697,27784.66,11577.526,45260.406,32423.117,15509.812
32882.754,31914.078,14381.185,21315.35,29996.7,12892.902,44058.207,34303.633,16143.408
33110.766,32989.87,14216.969,22228.143,31383.223,12618.563,43665.777,34750.85,15645.471
32288.625,33114.887,14114.544,20225.729,31609.156,12827.54,43762.203,34761.32,15551.081
31980.957,33316.58,14063.775,21872.955,31811.105,12739.8,42342.023,34709.79,15403.16
32103.432,33341.65,14338.925,18843.707,31618.412,12700.255,45355.844,35093.727,15831.46
32653.3,33295.42,14495.015,21744.76,31808.99,13278.079,43763.805,34621.555,15895.952
32502.293,32937.95,14292.848,22715.031,31425.492,12997.765,44341.76,34535.16,15565.478
32470.447,32767.42,14309.586,21673.264,31395.14,13018.162,42956.996,34137.027,15817.439
33207.98,32691.783,14538.168,21824.691,31108.64,13287.983,44286.023,34339.582,15884.433
32933.11,32786.816,14581.247,22228.453,31226.521,13334.131,44216.316,34420.05,16011.772
33107.156,32845.65,14562.01,21064.832,31150.703,13187.676,45389.305,34574.21,15985.255
32817.57,32963.984,14459.418,20953.232,31422.566,13126.12,45021.17,34454.29,15885.928
32548.414,32862.316,14401.557,20959.785,31333.777,13050.812,44768.098,34477.207,15870.989
32505.852,32706.885,14492.254,20954.459,30996.05,13301.233,43075.395,34012.707,15792.8
32083.586,32575.918,14461.161,22105.486,31222.316,13296.09,43435.133,34088.08,15896.248
32547.164,32576.05,14492.518,20038.842,31043.879,13128.39,43406.01,34446.746,16098.943
33054.504,32551.885,14777.568,22002.432,30715.537,13197.41,44915.918,34364.273,16467.047
32770.406,32864.1,14860.481,20288.479,31117.148,13342.226,43743.223,34503.176,16321.467
31764.572,32710.648,14916.437,19131.955,30973.668,13245.329,43904.008,34389.477,16677.17
33299.14,32852.11,15046.892,22427.133,31382.688,13500.787,43483.93,34379.28,16799.928
33223.26,32846.676,14986.429,20285.803,31378.96,13184.919,44345.754,34337.78,16892.826
32547.5,32557.357,15043.173,20857.533,30490.002,13497.465,43908.594,34374.02,17340.31
32898.89,32600.43,14992.332,21308.943,30909.14,13493.76,45080.203,34123.97,16769.95
31689.965,32065.377,14878.634,20874.967,30380.723,13546.562,42122.586,33674.285,16390.65
32632.508,31932.734,14727.246,22766.46,30561.463,13341.314,44257.582,33596.04,16565.283
33139.176,31765.018,14697.144,19521.875,30133.387,13072.784,44657.91,33488.496,16330.446
32579.22,30750.465,14576.657,20112.967,29091.58,12826.645,44856.02,32844.105,16606.295
32246.33,30313.828,14510.961,20840.307,28695.545,12950.521,45457.457,32367.773,16266.708
32994.04,29922.664,14422.907,20566.855,28330.688,12837.267,45241.3,32426.205,16473.088
32745.56,29384.443,14239.954,21777.965,27710.025,12714.203,44541.953,31998.06,16424.492
33035.45,29066.68,14082.929,21814.672,27318.2,12499.315,44938.42,31421.74,15832.918
33364.547,28456.432,13886.727,23476.145,26967.047,12265.25,43700.64,30890.7,15858.306
31529.893,27728.055,13446.692,19242.549,26040.766,11709.12,42738.48,30112.826,15271.927
33049.17,27233.06,13361.697,21730.62,25308.166,11636.673,43840.902,29868.688,15343.4375
33185.48,26497.244,13207.863,22534.041,24711.734,11718.139,43147.88,28805.822,15125.638
32450.988,25622.11,13043.74,19448.17,23722.092,11315.036,43851.24,28280.482,15296.33
31950.385,24948.172,12978.878,21042.547,23045.574,11387.896,43292.95,27761.916,15269.289
33057.33,24712.768,12996.027,21080.744,22813.84,11022.75,43459.44,27259.518,15419.966
31415.637,23943.473,12594.664,19646.48,22150.76,10710.652,42487.555,26696.84,15127.052
32730.705,23885.213,12646.036,22060.62,22113.006,10916.904,43141.41,26365.65,15026.565
32291.2,23353.09,12547.286,21088.883,21260.014,10407.255,43304.527,25868.76,15354.975
32518.67,22952.135,12531.343,21274.322,20889.188,10270.576,46588.566,26358.973,15676.877
32226.102,22352.322,12277.946,20763.752,20299.863,10123.773,44092.29,25075.348,15282.437
31207.117,21777.53,12046.237,19445.084,19687.365,9826.037,41914.54,24248.219,14983.219
33448.54,21908.22,12731.621,20910.602,19448.156,9931.774,46186.91,25107.746,16056.101
32009.824,21127.877,12245.003,20549.807,19007.74,9721.148,45291.668,24254.957,15715.881
32490.797,20989.133,12140.607,20936.002,18699.568,9621.059,44735.9,23785.91,15251.022
32501.002,20642.393,12072.662,21615.252,18524.537,9569.9375,42749.43,23049.78,14925.114
33457.395,20493.945,12169.224,21173.008,18159.666,9469.248,44057.137,23025.424,14833.757
32605.963,20168.781,12095.718,21743.805,18087.254,9531.683,42833.688,22484.13,14947.634
32751.703,19977.93,12066.401,23616.717,17890.398,9747.202,43908.977,22730.506,15050.688
32043.273,19688.037,11728.321,19552.814,17410.46,9038.962,43823.258,22404.271,14687.6455
33443.04,19860.016,12125.168,22244.7,17618.922,9462.475,43411.1,22300.234,14845.513
31914.33,19384.492,11683.67,20036.035,17230.398,9105.598,42297.184,21800.059,14602.4795
32587.408,19434.168,11962.005,19338.717,16946.623,8969.937,43498.934,22092.81,14718.001
32234.494,19288.078,11691.966,20123.594,16938.617,8903.958,43844.4,22252.146,14723.527
32602.977,19256.244,11684.875,20881.916,16865.225,8920.849,44975.15,22141.732,14575.227
32607.27,19151.055,11626.318,20873.098,16789.205,8802.78,45724.81,22262.66,14561.589
33055.906,19360.984,11826.987,22601.041,17143.467,9142.523,42861.61,21854.994,14372.171
33590.12,19494.71,11894.072,22202.234,17061.56,9015.735,45958.51,22671.299,14813.999
31770.498,18848.68,11267.911,21392.016,16777.162,8815.871,43561.332,21637.69,14356.224
32630.863,19032.37,11516.317,19976.285,16476.098,8648.389,46308.504,22319.492,14601.633
32919.86,19168.627,11573.086,21571.65,16814.58,8855.862,45618.03,22183.812,14466.059
32318.375,19000.61,11512.745,18636.977,16615.938,8728.452,44079.273,21945.57,14282.44
33681.06,19305.475,11572.867,20987.193,16710.969,8688.151,45630.508,22212.396,14333.781
32760.256,19064.162,11240.211,20393.95,16621.318,8584.305,44205.723,21932.283,14010.549
31986.268,18964.336,11031.8,20096.03,16556.787,8486.204,43910.89,21792.95,13990.899
32693.84,19221.166,11263.626,20410.629,16888.69,8724.603,44014.668,21908.676,14020.683
32981.53,19181.672,11124.246,22308.018,17108.867,8833.489,43049.11,21495.725,13641.539
32158.357,19012.791,10843.0,20429.69,16893.984,8499.854,44073.12,21849.303,13663.982
33240.137,19363.441,11033.61,22090.959,17229.186,8608.728,45346.668,22204.787,13683.666
31779.355,19163.473,10708.371,19841.756,17059.941,8427.003,44967.742,22100.352,13634.341
31742.016,19373.656,10851.157,20409.514,17244.547,8659.503,44821.133,22287.01,13555.071
32948.03,19505.473,10944.625,21867.764,17348.05,8732.848,45230.426,22282.377,13553.065
31970.57,19584.775,10864.932,21630.633,17685.275,9000.565,43417.734,22246.9,13465.808
31719.473,20132.727,10803.53,20193.562,18013.082,8696.792,44212.324,22972.693,13599.608
32573.1,20470.164,10856.066,21180.553,18561.203,9080.718,44444.223,22987.658,13463.965
32309.768,20420.002,10534.716,21214.69,18642.604,8622.461,45520.906,23240.86,13200.299
31948.352,20340.371,10152.671,19637.848,18143.648,8095.5566,46221.812,23421.814,13045.254
32551.37,20554.143,10045.532,21042.559,18689.006,8135.9487,45510.43,23380.986,13061.065
32590.83,20438.168,9770.588,21338.943,18470.037,7948.172,45593.52,23227.305,12635.169
32331.025,20211.07,9649.28,20677.613,18332.91,7808.1113,42880.516,22604.791,12276.441
33218.645,20565.24,9293.177,21759.02,18601.918,7379.917,45550.445,23264.992,11981.466
33004.906,20653.262,8713.405,21289.887,18723.986,6782.4575,43797.125,22852.11,11043.143
33062.305,20527.824,8415.907,21713.234,18625.0,6303.1523,45157.367,23059.996,11061.186
33153.43,20619.734,8465.79,20999.078,18685.666,6494.1094,43862.832,22987.361,10720.558
33013.348,20519.635,8455.666,20837.723,18506.377,6435.306,43643.56,22864.875,10902.169
32257.93,20110.123,8118.603,20807.64,18044.436,6109.918,43232.07,22454.389,10503.245
33308.434,20754.64,8391.441,21659.53,18790.363,6388.1416,45468.68,23281.914,10868.689
33278.914,21149.34,8540.816,22434.197,19168.658,6615.353,44853.598,23787.154,11135.513
33599.605,21421.895,8746.216,22372.045,19520.664,6661.5586,45992.605,24125.252,11117.203
32908.75,21674.006,8524.481,21066.78,20008.783,6500.217,44620.145,24127.688,10940.569
32740.275,21764.76,8383.904,22267.516,19887.08,6731.6826,44890.363,24046.129,10671.298
33243.363,21841.074,8357.813,23118.33,20203.408,6813.5815,44371.516,24137.45,10472.091
32942.766,22073.918,8534.495,21792.072,20465.078,6978.5386,44358.05,24379.574,10784.139
31970.31,22157.154,8386.817,20298.627,20525.967,6853.3066,44788.62,24637.412,10667.451
32130.963,22459.307,8344.706,20695.45,20862.924,6706.8374,45504.8,24828.691,10694.007
32523.25,22768.73,8368.9,21421.744,21314.389,6742.625,45627.41,25146.154,10286.235
32595.818,22941.717,8394.888,20281.941,21504.928,6861.064,46372.434,25432.79,10458.309
31988.318,22733.24,8371.869,21489.242,21278.674,7104.79,44141.56,24811.658,10266.287
31575.145,22576.715,9228.093,19998.654,21136.438,7811.1255,43323.05,24564.945,10913.45
33181.285,22399.13,9779.01,21395.695,20911.5,8245.109,45643.684,24599.377,11841.056
32706.244,22626.615,10152.144,20476.312,21025.383,8484.69,45858.297,24956.227,12274.259
32894.637,22813.564,9784.56,19816.04,21271.945,8064.362,46030.664,25117.518,11897.409
32861.53,22898.824,9816.019,21222.932,21516.822,8586.788,42882.094,24652.633,11254.03
31329.45,22792.562,9328.881,19284.021,21510.924,7797.335,41461.91,24306.955,10749.953
33139.13,23361.797,10295.211,21152.83,21909.285,8834.567,45818.016,25703.568,12106.132
32382.527,23291.178,10168.935,22374.738,22095.766,8916.054,43309.64,25185.13,11684.833
32761.438,23500.74,10085.8,22506.984,22280.871,8814.771,42909.273,25132.633,11474.699
33193.176,23364.273,10431.949,20725.227,21871.197,8986.284,43938.215,25152.775,11864.152
32389.23,23856.508,10485.695,19489.223,22225.492,9049.389,43358.36,25800.422,12161.502
32306.482,24636.56,10494.738,22272.52,23195.906,9215.398,43294.543,26280.941,11913.648
32529.234,24926.5,10579.464,20970.115,23568.768,9232.34,43382.062,26728.95,11965.809
32462.45,25263.37,10862.655,20375.213,23937.191,9604.184,45841.0,27208.014,12414.006
33378.86,25758.31,11102.675,22541.441,24480.58,10006.559,44813.805,27626.678,12281.256
32355.15,25607.945,11086.78,22530.178,24329.707,10196.761,43424.586,27172.879,11999.624
33453.04,25858.777,11223.343,22874.812,24759.016,10242.291,43761.723,27203.406,12287.411
33139.047,25738.287,11406.88,22463.867,24429.938,10365.173,43785.793,27469.725,12735.865
32426.41,25432.688,11205.001,20982.885,23903.186,10099.298,44968.094,27396.314,12530.116
32333.45,25483.016,11150.707,20618.07,24218.691,10145.938,43949.09,27286.674,12356.13
32536.277,25678.426,11115.137,19882.51,24251.7,9904.782,44917.98,27627.787,12706.029
32832.5,25504.25,11296.2,20264.645,24094.234,10073.326,44681.996,27451.559,12978.154
32210.547,25619.555,11316.604,21001.041,24106.383,10026.39,44446.35,27750.693,13065.512
33082.99,25711.662,11398.456,21618.648,24279.68,10098.884,45202.85,27936.295,13013.823
32952.074,25552.117,11115.911,23361.81,24096.105,9999.446,44181.402,27744.66,12965.542
32563.383,25349.217,11230.513,21284.414,23841.188,9907.142,43745.29,27594.668,13173.221
33555.938,25603.395,11745.095,21875.814,23863.945,10250.514,46062.535,28073.531,14037.321
33051.46,25792.506,11554.635,21260.662,24146.002,10045.627,45615.715,28280.99,13871.947
32846.88,26442.164,10042.962,22562.285,25097.984,8793.469,45272.68,28853.545,11855.336
32570.13,27322.75,10064.49,19421.19,25822.076,8673.213,44274.473,29340.963,11869.278
33173.766,27703.818,10514.65,21864.654,26140.346,9098.65,45580.4,30177.164,12332.585
33106.777,27951.205,10499.945,21897.627,26307.656,9134.713,43654.496,30223.193,12563.617
31524.926,27535.018,9984.107,20224.256,25815.953,8436.725,43202.42,30166.27,12035.108
32824.23,26897.197,10044.648,20752.797,25204.88,8597.721,44392.89,29432.547,11957.748
32294.84,26723.89,9926.446,19630.506,25190.547,8409.994,44201.113,29187.12,11872.654
32673.627,26563.963,9979.394,21698.748,24985.7,8622.173,43145.895,28670.043,11699.865
32420.203,26514.418,9927.43,23027.994,24743.412,8599.606,44262.77,29010.143,11786.079
33164.64,26931.398,10130.57,22198.988,25053.867,8579.251,45409.848,29763.744,12643.0625
32960.723,26954.242,10388.977,22879.416,25104.727,8779.158,44480.508,29335.236,12874.913
32661.438,26995.97,10249.007,19785.975,25043.695,8331.229,45538.414,30077.734,12697.926
33124.824,27213.205,10632.157,21232.975,25245.89,8997.652,44125.21,29717.693,12712.689
32741.893,27772.703,11039.942,19834.254,25941.277,9228.144,44206.32,29956.924,13097.17
31646.482,28489.98,12101.692,19699.773,26640.275,10594.172,43305.207,30917.287,14423.209
33237.098,30442.03,13718.344,21346.291,28327.05,12053.554,46089.973,33477.105,16006.788
32665.133,32335.43,14525.853,20044.098,30151.854,12745.659,44139.473,34751.21,16603.7
33200.7,33703.848,14575.05,22570.002,31955.73,13056.21,45395.91,35897.918,16188.103
33181.04,34390.594,14629.584,20611.146,32701.635,13158.118,46273.297,36150.004,16176.02
32580.086,34023.043,14611.624,21920.678,32245.084,13026.257,44793.95,35596.973,16143.304
32843.793,33779.062,14714.495,17962.518,31827.676,13063.338,44264.918,35604.414,15972.923
33387.797,33718.746,15094.531,23724.316,31875.445,13745.018,45392.703,35398.285,16770.848
32729.982,33537.26,15171.013,18942.041,31437.725,13391.294,44288.977,35283.8,16964.568
32982.62,33504.043,14917.449,21893.828,31487.234,13561.734,44652.89,35265.977,16345.703
32580.447,33181.97,14869.961,19255.229,31316.598,13289.83,44458.535,35213.992,16265.652
32403.557,33259.977,14912.338,19803.51,31499.795,13377.019,44276.01,35071.49,16517.096
33066.504,33143.883,15143.918,21696.312,31393.826,13748.07,42873.777,34703.695,16476.336
33099.324,33182.2,14939.267,20598.734,31497.688,13433.87,44302.402,34825.277,16562.549
33245.906,33124.645,14986.745,21411.705,31436.781,13514.945,44439.613,34733.797,16360.586
33230.984,32860.25,15079.506,22512.236,30894.857,13547.109,45285.65,34788.86,17029.025
32852.246,32723.8,14986.246,21896.828,31049.205,13596.431,44477.31,34953.355,16439.55
32144.453,32667.148,14895.329,20081.033,30769.037,13350.953,43305.86,34425.1,16603.383
32384.795,32599.895,14951.582,21535.846,31032.502,13562.43,44425.547,34485.766,16623.848
32996.67,33083.555,15282.955,21811.477,31282.035,13957.801,44917.95,35004.133,16920.498
33541.113,33404.785,15482.725,23033.758,31538.656,14141.893,45236.7,35201.973,17405.941
33396.637,33435.547,15434.121,21338.217,31702.912,13817.195,45590.492,35455.85,17142.17
31962.588,32998.87,15089.17,20581.098,31257.334,13538.514,41929.55,34657.54,16427.031
33450.664,32965.79,15298.6,21124.465,31044.027,13768.392,43860.938,34605.73,17370.357
33482.055,32614.738,15263.778,20743.34,31059.717,13728.68,45235.832,34354.96,17035.92
31954.732,31931.867,15061.816,18427.059,30075.312,13300.257,42823.598,33662.832,17247.838
32945.332,31761.053,15053.709,21466.86,30006.55,13569.557,44201.027,33360.895,16932.736
32668.318,31600.578,14876.576,22112.275,29888.723,13385.487,43022.574,33256.406,16454.406
33213.66,31344.045,14795.87,19235.666,29502.807,13045.234,44533.55,33011.652,16555.418
32758.186,30578.8,14587.19,20656.617,29082.25,13007.794,44767.438,32565.957,16454.943
33277.1,29890.393,14351.426,20714.107,28267.389,12612.8,46115.727,32165.895,16220.627
32699.73,29188.117,14113.028,21032.014,27587.473,12334.209,45274.62,31629.914,16127.0205
32279.58,29022.473,14052.108,19014.686,27472.69,12150.629,44661.53,31725.336,16145.444
32682.3,28686.723,14086.088,21048.955,27120.924,12451.313,44250.562,30878.95,16104.369
33162.844,28403.52,14067.428,21477.71,26561.713,12444.351,44119.445,30914.977,16121.619
32794.914,27494.783,13760.52,21269.754,25708.953,12170.482,43035.52,29753.928,15645.083
33643.88,27047.697,13701.271,22751.137,25174.959,11965.264,45817.83,29731.54,15919.404
32275.605,26165.107,13399.997,19569.969,24079.56,11489.783,45618.277,29448.332,16032.128
33977.16,26011.85,13607.622,21724.947,24018.059,11684.201,46481.06,28918.545,16222.589
32410.297,25052.37,13041.093,21073.518,23281.87,11133.733,44365.457,27785.611,15587.765
32864.48,24676.41,12955.335,19958.91,22652.69,10873.38,46406.79,27894.467,15804.86
32821.934,24288.4,12921.754,21540.77,22297.887,10879.592,44021.7,26983.346,15736.325
32721.59,24036.762,12939.265,20939.078,22060.213,10780.149,44576.09,26888.6,15677.847
32643.51,23530.422,12931.505,19009.494,21243.238,10447.967,43485.453,26052.877,15920.58
32945.543,23088.54,12883.52,20624.137,20872.947,10455.04,44192.688,25807.125,15920.157
32673.648,22634.824,12713.652,20666.17,20415.307,10210.002,44517.254,25432.338,15512.443
32404.484,22272.568,12665.824,21189.357,20266.29,10207.922,44351.234,25168.986,15690.018
32109.768,21845.785,12673.126,19868.846,19583.834,10190.341,43380.73,24504.889,15738.965
32928.953,21378.81,12560.719,23035.127,19356.154,10319.131,43868.8,24065.826,15702.678
32086.965,21031.738,12167.254,21014.107,18893.506,9684.212,43425.41,23769.36,15445.167
31695.645,20632.865,11891.108,20744.832,18560.725,9435.211,45922.832,23927.422,15355.842
32554.107,20598.205,12247.926,21097.219,18298.08,9523.638,42993.234,22977.172,15296.433
33084.92,20362.809,12374.515,21950.613,18223.13,9697.348,44002.63,22841.168,15210.007
32374.766,19926.217,11955.325,22454.074,17850.48,9458.34,44395.125,22774.012,15031.5
33037.83,19986.19,12035.152,20996.396,17568.457,9286.284,46072.426,22936.297,15104.407
33601.44,19881.836,12192.716,21868.059,17460.674,9520.139,44929.12,22630.184,15118.924
33480.582,19780.105,12283.675,24181.719,17710.104,9769.856,45786.742,22638.139,15103.803
34133.08,19977.328,12480.341,21590.637,17339.482,9419.314,45591.777,22915.723,15219.701
32508.752,19430.805,11851.964,22178.465,17387.193,9369.85,42719.727,22113.812,14730.251
32928.17,19319.34,11877.225,22455.293,17129.332,9256.832,43224.78,21854.545,14562.9
32536.74,19094.22,11792.534,20879.37,16699.363,9071.347,43341.543,21650.838,14501.624
33459.266,19573.35,12204.888,22096.57,17019.271,9304.424,45625.605,22626.56,14999.611
32200.9,19145.6,11783.661,20925.254,16734.336,9115.248,44496.5,21996.59,14698.174
31976.508,19101.605,11555.472,20001.525,16585.453,8740.25,44456.434,22017.469,14744.795
33895.246,19410.164,12057.151,22071.965,16709.85,9183.924,44252.605,21995.223,14765.711
32334.477,18974.459,11638.843,19708.832,16469.031,8918.417,42732.89,21459.62,14370.225
31807.307,19031.957,11609.714,19431.91,16705.922,9029.749,43760.133,21967.494,14679.966
33006.656,19263.186,11651.048,21239.648,16797.844,8906.528,45964.582,22403.02,14436.456
32926.066,19248.482,11474.27,21380.785,16880.768,8916.058,46372.234,22491.686,14470.072
33350.387,19414.02,11573.905,21652.072,16947.617,8972.349,43865.25,22065.537,14003.822
32337.842,19180.729,11399.579,21521.914,16970.285,9031.663,43924.957,21994.316,14181.487
32209.092,19156.707,11363.176,19635.082,16733.48,8997.991,43908.676,21901.928,14138.416
33033.086,19367.55,11448.737,21288.88,17055.553,9064.0625,45027.402,22379.434,14188.965
33049.4,19628.049,11549.49,21081.064,17383.795,8975.19,45798.426,22548.873,14247.966
32892.86,19521.678,11503.187,21858.928,17294.992,9120.063,43627.844,22146.967,14066.019
33167.836,19730.414,11665.28,23749.5,17645.395,9542.456,44282.633,22398.133,14194.396
32758.49,19960.023,11672.566,21626.264,17844.5,9444.012,42542.668,22370.916,14024.757
32539.035,20580.602,11487.012,21490.387,18369.186,9248.767,45747.746,23688.398,14259.9375
32175.748,20675.393,11156.236,20355.637,18600.148,8987.479,45005.59,23550.246,13765.468
32769.35,20667.645,11088.05,21590.838,18629.709,8994.454,44242.656,23456.068,13691.296
32519.88,20546.436,10732.68,21162.414,18453.39,8788.372,45874.656,23543.879,13562.967
32388.072,20412.836,10411.295,20180.207,17951.328,8177.654,43728.04,22763.234,12823.262
32706.775,20374.695,10200.084,20113.535,18187.719,8014.231,45368.9,23143.94,12948.819
33220.26,20154.63,10022.05,19895.021,18097.057,7979.5293,46568.516,22843.613,12633.957
31388.068,20092.262,9482.762,18562.36,17865.969,7234.8125,43455.273,22781.613,12191.858
32189.23,20446.832,9023.231,18818.867,18332.72,6768.904,43626.73,23117.984,11543.577
32897.285,20373.125,8776.047,20786.889,17997.934,6452.993,44556.7,22740.92,11240.408
31693.5,20032.234,8475.54,19642.287,17995.182,6457.307,44189.938,22702.355,11188.935
33050.27,20255.217,8796.609,21053.318,18124.336,6834.477,44900.195,22777.77,11308.168
32913.15,20228.93,8803.465,19969.748,18230.27,6732.742,44414.777,22760.705,11408.306
32557.904,20544.582,8647.382,20674.396,18512.883,6836.2153,44281.367,22960.752,11352.755
33055.78,20807.994,8912.53,20730.127,18556.297,6974.1655,45205.652,23480.639,11427.237
32124.46,20859.508,8883.909,21269.75,18889.81,6814.4272,43506.188,23216.643,11292.11
32505.814,21307.82,9191.703,20613.111,19248.51,7127.1094,45737.355,24187.488,11777.19
32455.652,21339.3,8920.312,20345.002,19505.588,7232.8174,44201.152,24037.533,11509.894
33114.043,21749.502,8911.925,21704.691,19984.168,7190.8125,44221.84,24076.582,11390.846
32394.473,21720.207,8684.876,19623.123,19684.078,6971.9546,45196.66,24248.053,11130.062
32663.957,22301.244,8863.446,21811.623,20648.602,7239.6772,42863.99,24489.844,10886.36
33312.066,22544.73,8969.691,20505.443,20615.184,7147.979,43920.02,24787.291,10927.894
33092.65,22584.482,8787.979,19193.957,20615.012,7004.2324,46668.426,25090.549,10917.468
32792.613,22709.043,8837.985,19640.053,20858.848,7151.1504,44522.668,25008.18,10652.703
32457.28,22963.648,8876.242,20980.014,21158.71,7364.6694,44893.03,25126.95,10674.739
32137.297,22960.025,9079.316,20670.695,21429.254,7815.8716,41601.793,24725.81,10628.452
32907.92,23364.703,9146.422,20744.848,21930.982,7729.6494,44345.52,25342.828,10894.299
32847.87,23849.234,9242.879,19585.08,22522.23,7726.706,43654.957,25860.5,10852.676
33183.99,24178.998,9379.663,22458.846,22647.209,8294.134,44323.97,26171.74,10789.03
31600.297,24166.713,9345.223,19436.455,22666.977,7990.1353,44250.133,26284.828,10995.506
32917.72,24632.107,9575.005,21193.588,23141.348,8209.562,44858.28,26784.227,10948.951
31792.64,24515.973,9290.348,20539.344,23109.242,7946.727,43233.914,26385.812,10526.25
32773.35,24750.523,9575.414,21922.191,23153.758,8252.095,44297.668,26755.191,11033.241
33723.26,25275.623,9814.757,22434.191,23800.016,8605.764,45249.465,27318.82,11111.87
33772.99,25279.773,9936.6455,23090.521,23675.238,8696.069,44909.496,27248.521,11212.79
33863.504,25282.46,9846.032,20488.922,23658.902,8472.946,45424.184,27293.787,11083.06
33053.7,24991.79,9814.744,22898.87,23458.24,8770.1875,42779.688,26381.688,10879.763
31773.822,25214.592,9890.953,20217.703,23455.342,8637.603,42596.027,26916.84,11223.507
32439.68,25373.018,10205.542,21943.188,23946.502,9174.367,43417.785,27353.615,11476.514
32472.592,25406.295,10199.872,21463.174,23852.701,8957.781,43655.156,27185.158,11666.206
31970.523,25222.002,10130.375,20481.664,23437.244,8790.562,44371.758,27246.312,11462.243
32908.24,25228.096,10461.925,21253.51,23152.727,9207.338,45901.66,27757.178,12049.623
32781.258,25253.32,10434.03,21989.738,23542.271,9136.896,44525.97,27386.309,12046.969
32741.664,25630.26,10478.504,20695.133,23889.166,9044.359,43810.652,27575.998,12228.628
32095.04,25879.21,10353.008,20260.531,24141.514,9009.691,45323.51,28112.762,12106.316
33351.254,26001.697,10429.704,19732.5,23917.193,8840.028,45348.29,28318.965,12364.136
32589.256,25920.05,10348.038,21040.975,24206.453,9056.452,45375.664,28307.713,12501.58
33246.89,25823.703,10479.003,21667.678,24216.824,8997.984,45712.02,28273.314,12645.383
33646.086,25693.78,10421.874,23047.562,24105.559,9024.994,44776.574,27879.63,12126.554
32575.592,25626.447,10237.061,20391.215,23926.098,8716.777,44968.41,27789.307,12149.754
33023.89,25915.035,10130.707,20867.893,24007.65,8717.399,45545.332,28449.615,11805.709
33176.02,25749.6,10087.941,22142.105,24055.605,8854.281,44731.19,27999.041,12049.3955
32775.11,25654.977,10076.294,22462.855,24202.844,8743.871,44318.16,27934.918,12008.784
32857.31,26053.227,10170.39,21604.434,24433.066,8663.534,44499.13,28437.633,12249.609
31533.314,25837.836,9990.827,18728.182,24116.254,8519.474,44161.074,28296.74,11943.778
32749.42,25935.322,10052.409,20102.62,24133.656,8722.377,44471.26,28568.875,12238.019
32438.19,25743.102,9893.097,20858.66,24003.549,8732.497,43370.016,27996.242,11593.537
32020.787,25779.598,9834.729,19339.824,24174.604,8437.34,43432.43,28393.85,11743.641
32666.117,25883.96,9964.1045,21749.299,24219.336,8502.412,42982.492,28447.523,12027.046
33572.824,25892.475,9942.77,21756.986,23825.916,8431.545,46853.996,28695.352,12240.936
31846.088,25308.057,9544.529,20797.83,23866.621,8261.84,42969.047,27927.295,11562.577
32487.842,25411.102,9681.379,22431.492,23925.986,8370.092,43680.145,27902.31,11742.399
32682.545,25899.967,9959.754,21178.113,24280.455,8306.791,44057.938,28343.482,12145.8
32637.248,25951.01,10043.253,20622.293,24193.783,8272.201,44872.812,28705.002,12366.402
31995.918,25538.756,9928.596,20437.812,23916.854,8333.225,42346.152,28010.17,12057.698
32339.16,25803.047,10462.471,20975.734,24147.982,8946.354,43120.96,28352.682,12708.029
33774.1,26502.707,11382.405,21998.768,24576.523,9463.393,45567.91,29100.65,13835.796
32603.477,27239.902,12688.0,20943.098,24879.635,10623.633,44538.375,29917.314,15098.0625
32681.744,29138.44,14216.312,20490.441,26790.04,12219.18,45491.375,32190.027,16316.693
32631.453,30671.318,14756.889,21302.164,28622.121,13310.633,44457.5,33266.06,16542.664
